fecha_venta,año,mes,trimestre,dia_semana,dia_mes,categoria_principal,subcategoria,precio_unitario,cantidad,descuento_porcentaje,precio_con_descuento,ventas_brutas,costo_producto,ganancia_neta,margen_ganancia,region,ciudad,canal_venta,segmento_cliente,metodo_pago,cliente_nuevo,edad_cliente,satisfaccion_cliente,tiempo_entrega_dias,rating_producto,numero_reviews,visitas_web_previas,productos_en_carrito,tiempo_sesion_minutos,clicks_anuncios,veces_visitado_producto,transaction_id
2022-10-19,2022,10,4,3,19,Juguetes,Electrónicos,160.73,2,38.26,99.24,198.47,144.65,53.82,27.12,Sur,Ciudad de México,Catálogo,Premium,PayPal,True,39.0,4.0,6.2,4.1,5,16,3,8.2,3,6,TXN000368
2022-09-12,2022,9,3,1,12,Juguetes,Educativos,362.19,4,37.2,227.47,909.87,651.95,257.92,28.35,Noreste,Juárez,Telefónico,Premium,PayPal,False,18.0,4.2,2.4,3.1,7,19,3,19.5,3,5,TXN000369
2020-02-05,2020,2,1,3,5,Deportes,Natación,420.8,1,26.05,311.17,311.17,210.4,100.77,32.39,Noreste,Querétaro,Catálogo,Estudiante,Tarjeta Crédito,False,26.0,3.3,2.8,4.1,9,21,2,23.9,1,4,TXN000370
2020-01-25,2020,1,1,6,25,Juguetes,Muñecas,41.4,3,47.63,21.68,65.03,55.89,9.15,14.07,Oeste,Guadalajara,Marketplace,Nuevo,Tarjeta Débito,True,18.0,5.0,3.3,3.7,8,12,3,47.2,2,3,TXN000371
2020-04-06,2020,4,2,1,6,Hogar y Jardín,Jardín,263.47,4,19.17,212.95,851.79,632.32,219.47,25.77,Centro,Torreón,Telefónico,Premium,Tarjeta Crédito,False,31.0,3.0,2.9,3.2,8,23,7,13.1,2,2,TXN000372
2021-08-25,2021,8,3,3,25,Hogar y Jardín,Decoración,362.91,6,17.12,300.79,1804.74,1306.46,498.28,27.61,Sur,Guadalajara,Tienda Física,Regular,Transferencia,True,36.0,2.4,7.9,4.3,9,22,2,8.1,4,3,TXN000373
2023-10-10,2023,10,4,2,10,Hogar y Jardín,Muebles,937.81,2,33.48,623.79,1247.59,1125.38,122.21,9.8,Noroeste,Ciudad de México,Online,Estudiante,Tarjeta Débito,False,18.0,4.2,7.3,4.2,10,13,4,81.3,1,6,TXN000374
2023-01-20,2023,1,1,5,20,Salud y Belleza,Maquillaje,277.64,4,8.72,253.43,1013.71,333.16,680.54,67.13,Este,Tijuana,Marketplace,VIP,Tarjeta Crédito,False,27.0,2.8,7.5,5.2,14,19,5,1.6,1,9,TXN000375
2022-02-02,2022,2,1,3,2,Juguetes,Educativos,375.74,2,32.53,253.52,507.04,338.16,168.88,33.31,Noreste,Juárez,Marketplace,Estudiante,Efectivo,True,51.0,3.5,6.8,4.1,9,18,8,46.8,2,7,TXN000376
2021-03-26,2021,3,1,5,26,Electrónicos,Cámaras,779.95,8,71.62,221.33,1770.68,4367.7,-2597.02,-146.67,Sur,Guadalajara,Online,Nuevo,Tarjeta Débito,False,32.0,4.1,,5.0,6,15,6,14.3,1,4,TXN000377
2023-04-12,2023,4,2,3,12,Juguetes,Construcción,253.66,5,29.48,178.89,894.44,570.73,323.71,36.19,Centro,Puebla,Telefónico,Estudiante,Transferencia,False,19.0,5.0,7.1,5.0,7,22,5,20.8,1,5,TXN000378
2022-11-18,2022,11,4,5,18,Electrónicos,Gaming,4459.39,4,27.96,3212.72,12850.88,12486.29,364.59,2.84,Sureste,León,Online,Nuevo,Tarjeta Crédito,True,18.0,3.8,3.9,3.1,5,13,3,29.3,1,1,TXN000379
2021-01-30,2021,1,1,6,30,Salud y Belleza,Maquillaje,586.78,3,17.5,484.09,1452.28,528.11,924.17,63.64,Sureste,Guadalajara,Online,Estudiante,Tarjeta Débito,False,18.0,,4.1,5.4,8,17,3,13.4,4,2,TXN000380
2022-03-17,2022,3,1,4,17,Ropa y Accesorios,Mujer,684.57,2,18.49,557.97,1115.94,547.66,568.28,50.92,Sur,Juárez,Telefónico,Nuevo,PayPal,False,77.0,2.6,5.9,5.0,8,14,2,36.1,3,4,TXN000381
2022-03-07,2022,3,1,1,7,Electrónicos,Auriculares,1476.2,2,67.09,485.75,971.51,2066.69,-1095.18,-112.73,Este,Querétaro,Online,Nuevo,Transferencia,False,90.0,4.5,3.9,3.8,7,13,5,3.0,2,2,TXN000382
2022-07-26,2022,7,3,2,26,Automóviles,Audio,3267.73,4,14.52,2793.14,11172.56,8496.1,2676.46,23.96,Centro,León,Catálogo,Nuevo,Tarjeta Crédito,True,58.0,5.0,3.3,4.9,8,13,3,40.8,2,1,TXN000383
2020-08-17,2020,8,3,1,17,Juguetes,Educativos,103.93,3,19.48,83.69,251.06,140.3,110.76,44.12,Oeste,Querétaro,Tienda Física,Estudiante,Tarjeta Crédito,True,18.0,3.2,8.3,4.7,8,14,3,27.2,0,3,TXN000384
2020-10-01,2020,10,4,4,1,Salud y Belleza,Suplementos,568.08,4,6.67,530.18,2120.7,681.69,1439.01,67.86,Noroeste,Puebla,Online,Premium,Transferencia,False,21.0,4.5,7.8,4.4,8,17,4,3.5,3,5,TXN000385
2023-08-17,2023,8,3,4,17,Salud y Belleza,Skincare,361.54,6,42.01,209.65,1257.91,650.78,607.13,48.26,Sur,Juárez,Marketplace,VIP,PayPal,False,71.0,4.2,4.4,3.6,12,15,3,22.3,4,3,TXN000386
2022-11-02,2022,11,4,3,2,Deportes,Outdoor,360.03,2,41.06,212.2,424.4,360.03,64.38,15.17,Norte,Tijuana,Telefónico,VIP,PayPal,False,18.0,3.7,1.7,4.6,9,12,3,9.8,2,6,TXN000387
2023-07-03,2023,7,3,1,3,Libros y Medios,Música,99.28,3,41.29,58.29,174.86,178.7,-3.84,-2.19,Norte,Monterrey,Tienda Física,Estudiante,PayPal,False,18.0,4.0,1.9,,5,14,2,11.5,3,4,TXN000388
2023-09-24,2023,9,3,7,24,Deportes,Natación,495.39,4,29.7,348.23,1392.93,990.78,402.16,28.87,Noreste,León,Catálogo,Nuevo,Efectivo,False,31.0,4.2,5.4,3.3,11,13,4,28.4,3,3,TXN000389
2020-04-06,2020,4,2,1,6,Hogar y Jardín,Decoración,440.59,3,8.64,402.5,1207.51,793.06,414.45,34.32,Centro,Tijuana,Tienda Física,Premium,Tarjeta Crédito,False,18.0,3.9,9.1,4.6,10,21,3,1.3,2,3,TXN000390
2020-01-29,2020,1,1,3,29,Hogar y Jardín,Muebles,573.48,1,22.26,445.8,445.8,344.09,101.72,22.82,Sureste,Torreón,Online,Nuevo,Efectivo,False,50.0,5.0,7.6,4.6,11,16,4,29.4,6,5,TXN000391
2022-07-21,2022,7,3,4,21,Ropa y Accesorios,Mujer,472.47,3,41.45,276.62,829.87,566.97,262.91,31.68,Norte,Monterrey,Telefónico,Estudiante,Tarjeta Crédito,False,18.0,4.3,5.9,4.4,5,12,2,11.1,0,4,TXN000392
2022-11-20,2022,11,4,7,20,Juguetes,Muñecas,102.61,2,31.27,70.52,141.04,92.35,48.69,34.52,Noroeste,Torreón,Tienda Física,Nuevo,Tarjeta Débito,False,34.0,3.3,9.6,4.5,9,11,2,2.7,1,3,TXN000393
2023-12-27,2023,12,4,3,27,Electrónicos,Cámaras,715.49,7,22.3,555.96,3891.7,3505.88,385.82,9.91,Este,Monterrey,Marketplace,Regular,Transferencia,False,,,4.9,3.6,9,15,8,15.2,0,5,TXN000394
2023-11-06,2023,11,4,1,6,Automóviles,Herramientas,1261.34,7,28.32,904.16,6329.13,5739.07,590.06,9.32,Noroeste,Juárez,Catálogo,Nuevo,PayPal,False,18.0,4.4,1.8,4.7,3,10,5,2.6,1,4,TXN000395
2021-04-21,2021,4,2,3,21,Automóviles,Audio,773.85,5,15.94,650.53,3252.64,2515.02,737.62,22.68,Sur,Torreón,Catálogo,Estudiante,PayPal,False,21.0,3.3,8.8,3.8,5,15,6,16.0,0,5,TXN000396
2023-11-27,2023,11,4,1,27,Hogar y Jardín,Jardín,331.05,3,7.51,306.21,918.62,595.89,322.72,35.13,Sur,Torreón,Telefónico,VIP,Transferencia,True,33.0,4.1,6.3,3.8,10,24,5,12.6,4,2,TXN000397
2021-05-12,2021,5,2,3,12,Electrónicos,Laptops,455.75,6,22.09,355.07,2130.39,1914.17,216.22,10.15,Este,Tijuana,Telefónico,Regular,Efectivo,False,19.0,3.6,1.8,3.4,7,22,4,11.9,2,2,TXN000398
2023-07-28,2023,7,3,5,28,Salud y Belleza,Maquillaje,283.73,1,19.77,227.65,227.65,85.12,142.53,62.61,Norte,Guadalajara,Tienda Física,VIP,PayPal,True,33.0,2.7,7.4,4.0,7,14,6,11.6,1,9,TXN000399
2022-06-19,2022,6,2,7,19,Libros y Medios,Ficción,168.5,7,40.93,99.53,696.74,707.71,-10.97,-1.57,Centro,Monterrey,Catálogo,Estudiante,Tarjeta Débito,False,61.0,3.7,1.9,4.2,8,25,3,4.8,2,5,TXN000400
2022-05-18,2022,5,2,3,18,Libros y Medios,Textbooks,121.88,1,24.97,91.45,91.45,73.13,18.32,20.04,Centro,Querétaro,Online,Estudiante,Tarjeta Crédito,True,44.0,4.9,0.8,4.0,8,12,4,13.1,4,8,TXN000401
2022-12-06,2022,12,4,2,6,Hogar y Jardín,Cocina,406.22,6,14.12,348.87,2093.25,1462.39,630.86,30.14,Norte,San Luis Potosí,Telefónico,VIP,Tarjeta Débito,False,39.0,4.2,1.2,3.3,8,15,2,49.1,5,7,TXN000402
2023-06-25,2023,6,2,7,25,Ropa y Accesorios,Calzado,292.75,5,21.21,230.66,1153.29,585.49,567.79,49.23,Noreste,Monterrey,Online,VIP,PayPal,False,18.0,2.7,3.6,4.9,7,21,6,56.4,1,7,TXN000403
2021-10-08,2021,10,4,5,8,Salud y Belleza,Maquillaje,110.28,4,13.82,95.04,380.17,132.34,247.83,65.19,Centro,Ciudad de México,Marketplace,Regular,Transferencia,False,33.0,4.0,4.9,4.4,8,15,2,6.7,3,4,TXN000404
2022-10-18,2022,10,4,2,18,Ropa y Accesorios,Joyería,1115.28,3,48.72,571.89,1715.68,1338.34,377.35,21.99,Norte,Ciudad de México,Marketplace,Regular,PayPal,False,91.0,4.8,4.3,4.2,11,16,7,10.5,1,5,TXN000405
2023-02-19,2023,2,1,7,19,Juguetes,Educativos,194.87,4,21.1,153.75,615.0,350.77,264.23,42.96,Noreste,Puebla,Tienda Física,VIP,Efectivo,False,18.0,4.4,8.0,3.6,8,9,3,14.8,1,2,TXN000406
2023-11-02,2023,11,4,4,2,Automóviles,Herramientas,727.39,5,5.06,690.59,3452.97,2364.01,1088.96,31.54,Oeste,Juárez,Marketplace,Regular,Efectivo,False,49.0,3.4,10.7,4.5,7,18,3,33.2,5,2,TXN000407
2022-12-22,2022,12,4,4,22,Electrónicos,Gaming,1234.62,3,58.05,517.87,1553.62,2592.7,-1039.08,-66.88,Oeste,León,Marketplace,Premium,Efectivo,False,18.0,4.3,7.1,3.2,10,17,3,60.5,2,2,TXN000408
2020-02-02,2020,2,1,7,2,Hogar y Jardín,Decoración,293.02,6,21.72,229.37,1376.23,1054.88,321.35,23.35,Noroeste,San Luis Potosí,Tienda Física,Estudiante,Transferencia,False,18.0,3.4,3.9,4.9,4,13,3,10.1,0,1,TXN000409
2021-07-17,2021,7,3,6,17,Electrónicos,Cámaras,1527.55,3,28.24,1096.11,3288.34,3207.86,80.48,2.45,Centro,Juárez,Online,Regular,PayPal,False,71.0,4.2,4.9,4.8,12,14,5,49.9,2,5,TXN000410
2022-08-26,2022,8,3,5,26,Libros y Medios,Música,65.37,4,20.39,52.04,208.17,156.88,51.29,24.64,Oeste,Tijuana,Online,Regular,Tarjeta Débito,False,19.0,3.8,2.7,3.3,9,22,6,24.4,0,3,TXN000411
2020-01-17,2020,1,1,5,17,Libros y Medios,eBooks,726.3,4,17.66,598.05,2392.19,1743.13,649.06,27.13,Norte,Ciudad de México,Telefónico,Nuevo,Tarjeta Crédito,False,77.0,2.6,4.7,3.0,6,12,3,11.2,1,7,TXN000412
2021-03-27,2021,3,1,6,27,Salud y Belleza,Suplementos,432.52,4,1.02,428.1,1712.38,519.03,1193.35,69.69,Sureste,Juárez,Catálogo,Nuevo,PayPal,False,34.0,3.7,3.0,3.3,8,18,5,11.0,1,2,TXN000413
2023-09-24,2023,9,3,7,24,Libros y Medios,No Ficción,216.61,4,26.68,158.82,635.26,519.87,115.39,18.16,Norte,Juárez,Tienda Física,VIP,Efectivo,True,18.0,3.7,3.6,3.1,9,9,2,2.4,2,3,TXN000414
2021-10-12,2021,10,4,2,12,Automóviles,Herramientas,1021.38,6,7.61,943.65,5661.89,3983.36,1678.52,29.65,Este,Monterrey,Tienda Física,VIP,Tarjeta Crédito,False,60.0,3.0,6.6,4.2,8,20,4,58.3,1,5,TXN000415
2020-08-29,2020,8,3,6,29,Hogar y Jardín,Limpieza,725.45,2,22.69,560.82,1121.65,870.53,251.11,22.39,Noreste,Torreón,Catálogo,Premium,Efectivo,False,66.0,4.6,4.4,4.0,7,11,5,30.9,1,1,TXN000416
2022-06-28,2022,6,2,2,28,Hogar y Jardín,Limpieza,574.28,6,10.71,512.76,3076.56,2067.41,1009.14,32.8,Noroeste,Querétaro,Online,Premium,PayPal,True,18.0,3.2,4.4,4.3,8,15,4,26.4,9,3,TXN000417
2020-03-18,2020,3,1,3,18,Juguetes,Electrónicos,439.49,4,44.9,242.15,968.6,791.09,177.52,18.33,Noroeste,San Luis Potosí,Tienda Física,VIP,Transferencia,False,19.0,4.3,5.6,4.7,8,13,5,15.3,5,3,TXN000418
2022-12-02,2022,12,4,5,2,Ropa y Accesorios,Calzado,1270.45,4,59.48,514.74,2058.96,2032.72,26.24,1.27,Sureste,Torreón,Telefónico,Premium,Tarjeta Crédito,False,18.0,4.6,5.4,5.4,7,12,2,15.3,2,6,TXN000419
2022-10-22,2022,10,4,6,22,Salud y Belleza,Maquillaje,235.79,4,26.04,174.38,697.54,282.95,414.59,59.44,Oeste,San Luis Potosí,Telefónico,Estudiante,Tarjeta Crédito,False,36.0,4.7,9.2,4.0,7,18,9,52.7,2,4,TXN000420
2023-04-30,2023,4,2,7,30,Ropa y Accesorios,Mujer,293.55,4,35.5,189.34,757.37,469.67,287.69,37.99,Este,Puebla,Tienda Física,Estudiante,Transferencia,False,23.0,4.5,3.9,3.6,12,14,3,17.7,4,3,TXN000421
2020-11-20,2020,11,4,5,20,Libros y Medios,eBooks,85.33,3,26.82,62.44,187.33,153.6,33.73,18.01,Noroeste,Puebla,Online,Estudiante,Transferencia,True,19.0,2.7,3.6,4.5,11,17,4,19.3,2,4,TXN000422
2021-09-21,2021,9,3,2,21,Electrónicos,Smartphones,1284.06,4,33.13,858.7,3434.78,3595.37,-160.58,-4.68,Sur,Monterrey,Telefónico,Nuevo,Transferencia,False,86.0,5.0,7.9,4.5,7,23,3,23.0,4,4,TXN000423
2022-02-17,2022,2,1,4,17,Deportes,Natación,346.87,4,44.99,190.8,763.2,693.73,69.47,9.1,Sur,Puebla,Catálogo,VIP,Tarjeta Débito,True,20.0,2.4,6.2,5.0,7,12,1,14.3,0,7,TXN000424
2021-05-02,2021,5,2,7,2,Libros y Medios,No Ficción,86.9,4,13.99,74.74,298.98,208.57,90.4,30.24,Sureste,San Luis Potosí,Tienda Física,VIP,PayPal,False,21.0,1.6,2.4,4.9,2,21,5,44.9,1,3,TXN000425
2021-07-01,2021,7,3,4,1,Juguetes,Educativos,1595.21,4,22.28,1239.81,4959.23,2871.38,2087.85,42.1,Oeste,Tijuana,Telefónico,Premium,Tarjeta Débito,True,23.0,4.0,1.3,3.5,4,19,3,46.6,0,5,TXN000426
2023-09-01,2023,9,3,5,1,Libros y Medios,eBooks,199.86,4,21.5,156.9,627.59,479.66,147.92,23.57,Noroeste,León,Online,VIP,Tarjeta Crédito,False,63.0,,4.7,3.8,7,16,5,60.9,2,4,TXN000427
2020-01-21,2020,1,1,2,21,Libros y Medios,Textbooks,176.51,3,11.96,155.39,466.17,317.71,148.46,31.85,Oeste,Tijuana,Tienda Física,VIP,PayPal,False,25.0,3.6,8.4,3.7,10,16,5,15.4,3,5,TXN000428
2021-06-20,2021,6,2,7,20,Electrónicos,Gaming,3016.09,6,45.81,1634.4,9806.38,12667.6,-2861.21,-29.18,Noroeste,Guadalajara,Marketplace,Regular,PayPal,True,35.0,4.3,7.0,4.8,10,14,9,12.4,3,3,TXN000429
2020-03-28,2020,3,1,6,28,Ropa y Accesorios,Niños,1266.79,4,75.54,309.86,1239.44,2026.86,-787.42,-63.53,Centro,Querétaro,Online,Premium,Efectivo,False,31.0,3.1,3.9,3.8,7,14,4,9.5,4,5,TXN000430
2022-07-29,2022,7,3,5,29,Electrónicos,Auriculares,1065.75,3,19.98,852.78,2558.35,2238.07,320.28,12.52,Noroeste,Juárez,Telefónico,VIP,Tarjeta Débito,False,106.0,2.4,3.9,4.4,5,14,4,7.9,1,4,TXN000431
2023-08-22,2023,8,3,2,22,Libros y Medios,Música,531.44,4,18.72,431.95,1727.81,1275.45,452.36,26.18,Sureste,Puebla,Catálogo,VIP,Tarjeta Crédito,False,32.0,3.5,13.0,4.6,9,15,3,59.0,1,3,TXN000432
2022-12-02,2022,12,4,5,2,Deportes,Basketball,238.3,2,17.15,197.43,394.86,238.3,156.56,39.65,Noreste,Ciudad de México,Tienda Física,Regular,Tarjeta Crédito,False,86.0,2.7,2.1,4.3,4,10,4,64.8,0,6,TXN000433
2023-09-14,2023,9,3,4,14,Juguetes,Muñecas,57.87,5,23.51,44.27,221.33,130.21,91.12,41.17,Centro,Guadalajara,Marketplace,VIP,Tarjeta Débito,False,89.0,3.3,5.6,4.1,11,14,6,6.5,2,3,TXN000434
2020-09-04,2020,9,3,5,4,Automóviles,Neumáticos,2191.24,3,14.03,1883.9,5651.69,4272.92,1378.77,24.4,Norte,Torreón,Online,VIP,PayPal,False,18.0,5.0,4.5,4.1,5,14,3,10.1,2,9,TXN000435
2022-09-21,2022,9,3,3,21,Automóviles,Limpieza,287.79,7,16.68,239.79,1678.5,1309.47,369.04,21.99,Norte,Puebla,Online,Regular,Tarjeta Crédito,False,18.0,4.2,2.6,3.9,12,21,4,36.7,1,6,TXN000436
2023-01-20,2023,1,1,5,20,Deportes,Outdoor,112.58,4,15.12,95.56,382.25,225.16,157.09,41.1,Noroeste,León,Tienda Física,Nuevo,Tarjeta Crédito,False,18.0,2.5,12.9,4.8,7,13,2,28.6,5,5,TXN000437
2022-10-03,2022,10,4,1,3,Juguetes,Muñecas,159.29,5,4.51,152.11,760.53,358.41,402.12,52.87,Sureste,Puebla,Catálogo,VIP,Tarjeta Débito,False,87.0,5.0,4.2,4.1,8,8,1,7.0,1,6,TXN000438
2020-02-04,2020,2,1,2,4,Salud y Belleza,Skincare,231.15,3,18.26,188.95,566.84,208.03,358.8,63.3,Centro,Querétaro,Tienda Física,Regular,PayPal,False,25.0,4.9,0.6,4.7,4,12,2,40.0,2,4,TXN000439
2023-11-07,2023,11,4,2,7,Hogar y Jardín,Limpieza,958.88,3,33.65,636.17,1908.51,1725.99,182.53,9.56,Oeste,Juárez,Telefónico,Estudiante,Transferencia,False,24.0,3.7,5.3,3.8,7,10,3,50.3,3,4,TXN000440
2022-01-13,2022,1,1,4,13,Salud y Belleza,Perfumes,119.65,2,12.73,104.42,208.84,71.79,137.05,65.62,Noreste,Monterrey,Telefónico,Premium,Transferencia,False,18.0,3.3,6.9,3.8,6,14,3,7.6,2,4,TXN000441
2020-01-18,2020,1,1,6,18,Libros y Medios,eBooks,223.95,5,26.91,163.69,818.44,671.85,146.59,17.91,Centro,Torreón,Tienda Física,Premium,PayPal,False,59.0,4.5,7.2,4.0,7,10,2,11.2,3,6,TXN000442
2021-10-20,2021,10,4,3,20,Salud y Belleza,Perfumes,225.75,4,69.2,69.54,278.14,270.9,7.24,2.6,Centro,Querétaro,Telefónico,VIP,PayPal,False,46.0,4.6,9.1,3.6,9,18,2,43.6,0,2,TXN000443
2021-12-18,2021,12,4,6,18,Juguetes,Acción,196.77,6,15.16,166.95,1001.7,531.29,470.41,46.96,Norte,León,Telefónico,Estudiante,Tarjeta Crédito,False,120.0,3.1,1.1,4.5,7,14,2,1.0,3,4,TXN000444
2023-07-08,2023,7,3,6,8,Salud y Belleza,Maquillaje,32.01,3,21.39,25.16,75.48,28.8,46.68,61.84,Norte,Puebla,Telefónico,Regular,Transferencia,False,71.0,4.1,1.7,5.2,4,18,6,47.1,3,7,TXN000445
2020-06-11,2020,6,2,4,11,Hogar y Jardín,Muebles,1829.7,2,34.26,1202.81,2405.62,2195.64,209.99,8.73,Norte,Monterrey,Telefónico,Nuevo,PayPal,False,18.0,4.6,,4.4,7,13,3,53.1,1,3,TXN000446
2023-05-03,2023,5,2,3,3,Electrónicos,Auriculares,2827.83,6,53.59,1312.3,7873.77,11876.89,-4003.12,-50.84,Centro,San Luis Potosí,Tienda Física,Regular,Tarjeta Crédito,False,96.0,4.5,3.6,4.3,14,14,4,17.1,1,4,TXN000447
2021-05-25,2021,5,2,2,25,Automóviles,Audio,365.97,3,17.11,303.34,910.02,713.64,196.38,21.58,Sur,San Luis Potosí,Catálogo,Estudiante,PayPal,False,45.0,3.1,4.0,5.0,14,18,8,30.9,1,4,TXN000448
2023-12-18,2023,12,4,1,18,Automóviles,Accesorios,2146.58,1,20.6,1704.46,1704.46,1395.28,309.18,18.14,Este,Guadalajara,Tienda Física,Estudiante,Transferencia,False,138.0,3.4,7.0,4.5,11,14,5,51.0,0,3,TXN000449
2021-03-26,2021,3,1,5,26,Automóviles,Audio,2230.51,1,8.97,2030.33,2030.33,1449.83,580.5,28.59,Centro,Monterrey,Online,Estudiante,Efectivo,False,112.0,4.6,6.1,4.2,3,16,5,73.8,1,5,TXN000450
2021-09-07,2021,9,3,2,7,Ropa y Accesorios,Niños,460.53,2,21.5,361.52,723.03,368.42,354.61,49.04,Sureste,Puebla,Catálogo,Estudiante,Transferencia,False,45.0,5.0,3.8,3.1,8,14,4,3.6,1,2,TXN000451
2023-10-11,2023,10,4,3,11,Deportes,Outdoor,289.5,5,26.38,213.13,1065.64,723.74,341.9,32.08,Noroeste,Tijuana,Catálogo,Estudiante,Tarjeta Crédito,False,50.0,3.3,14.6,3.9,12,9,4,103.5,1,2,TXN000452
2022-07-25,2022,7,3,1,25,Libros y Medios,Ficción,109.12,1,22.55,84.51,84.51,65.47,19.04,22.53,Oeste,Puebla,Tienda Física,Regular,Transferencia,False,30.0,4.9,1.5,3.9,5,13,8,27.7,0,5,TXN000453
2022-08-19,2022,8,3,5,19,Libros y Medios,Música,651.07,5,10.94,579.83,2899.13,1953.21,945.91,32.63,Oeste,Puebla,Catálogo,Regular,Tarjeta Crédito,False,18.0,2.6,6.0,3.7,11,13,2,27.3,2,6,TXN000454
2020-06-15,2020,6,2,1,15,Deportes,Outdoor,200.08,5,24.81,150.44,752.18,500.2,251.98,33.5,Oeste,Ciudad de México,Tienda Física,VIP,PayPal,False,34.0,4.6,5.4,5.2,7,15,4,26.6,2,4,TXN000455
2022-02-26,2022,2,1,6,26,Automóviles,Limpieza,1782.39,3,12.75,1555.09,4665.27,3475.67,1189.6,25.5,Este,Monterrey,Catálogo,Nuevo,Tarjeta Crédito,False,52.0,3.7,8.2,4.3,9,12,6,29.1,2,4,TXN000456
2021-06-08,2021,6,2,2,8,Ropa y Accesorios,Calzado,1261.63,2,21.32,992.61,1985.22,1009.31,975.91,49.16,Noreste,Torreón,Online,Estudiante,Tarjeta Crédito,False,54.0,5.0,13.1,5.4,8,17,2,2.6,2,6,TXN000457
2020-04-10,2020,4,2,5,10,Deportes,Basketball,511.94,5,4.77,487.53,2437.66,1279.86,1157.8,47.5,Centro,Tijuana,Marketplace,VIP,PayPal,False,71.0,4.2,3.3,2.4,5,19,6,13.5,2,5,TXN000458
2022-03-27,2022,3,1,7,27,Libros y Medios,Ficción,240.2,6,42.71,137.61,825.65,864.73,-39.08,-4.73,Noreste,Querétaro,Marketplace,Regular,Transferencia,True,28.0,3.9,1.7,3.5,8,13,3,11.9,0,4,TXN000459
2022-12-10,2022,12,4,6,10,Ropa y Accesorios,Hombre,856.19,5,34.77,558.47,2792.36,1712.37,1079.99,38.68,Noreste,Juárez,Catálogo,Premium,PayPal,False,24.0,5.0,,4.3,13,11,3,14.3,1,3,TXN000460
2022-05-19,2022,5,2,4,19,Hogar y Jardín,Decoración,903.95,2,24.41,683.31,1366.63,1084.75,281.88,20.63,Centro,Juárez,Online,Estudiante,Efectivo,True,42.0,3.7,2.7,5.1,5,16,2,9.2,1,5,TXN000461
2023-06-02,2023,6,2,5,2,Salud y Belleza,Suplementos,224.39,7,40.6,133.28,932.95,471.22,461.72,49.49,Sur,Querétaro,Telefónico,Premium,PayPal,False,32.0,3.0,4.5,3.3,6,14,6,14.1,2,4,TXN000462
2021-04-24,2021,4,2,6,24,Juguetes,Construcción,51.05,5,21.05,40.3,201.52,114.86,86.66,43.0,Centro,Querétaro,Catálogo,Estudiante,Efectivo,False,60.0,4.2,2.1,4.7,6,17,1,38.4,1,5,TXN000463
2021-10-27,2021,10,4,3,27,Electrónicos,Smartphones,2624.77,4,42.3,1514.46,6057.84,7349.34,-1291.5,-21.32,Este,León,Online,Estudiante,PayPal,False,56.0,3.6,13.0,4.2,8,17,4,11.5,0,4,TXN000464
2020-04-22,2020,4,2,3,22,Automóviles,Limpieza,2474.39,4,10.29,2219.7,8878.82,6433.41,2445.41,27.54,Norte,León,Marketplace,Nuevo,Tarjeta Crédito,False,21.0,3.6,8.4,3.8,12,12,3,36.2,0,6,TXN000465
2020-03-22,2020,3,1,7,22,Salud y Belleza,Suplementos,389.52,3,48.75,199.63,598.89,350.57,248.32,41.46,Sureste,Torreón,Telefónico,Estudiante,Transferencia,False,18.0,3.9,6.5,4.5,8,23,1,17.6,1,4,TXN000466
2020-12-20,2020,12,4,7,20,Salud y Belleza,Suplementos,187.86,1,4.08,180.2,180.2,56.36,123.84,68.72,Norte,Monterrey,Online,Premium,Transferencia,True,56.0,5.0,5.1,4.3,11,13,4,5.6,4,3,TXN000467
2021-01-25,2021,1,1,1,25,Electrónicos,Gaming,365.88,5,41.72,213.23,1066.17,1280.58,-214.41,-20.11,Centro,Tijuana,Tienda Física,Regular,Tarjeta Crédito,False,18.0,3.0,6.9,5.4,10,13,6,30.6,1,3,TXN000468
2022-08-15,2022,8,3,1,15,Salud y Belleza,Cuidado Personal,212.08,4,7.1,197.02,788.09,254.49,533.6,67.71,Sur,Juárez,Tienda Física,Premium,PayPal,False,32.0,4.1,3.3,3.9,12,17,6,39.9,1,8,TXN000469
2023-05-12,2023,5,2,5,12,Libros y Medios,Música,148.58,2,12.27,130.36,260.72,178.3,82.41,31.61,Centro,Tijuana,Telefónico,Estudiante,Tarjeta Crédito,False,47.0,4.5,1.1,4.6,10,18,9,5.7,3,4,TXN000470
2020-04-20,2020,4,2,1,20,Juguetes,Construcción,138.27,3,43.22,78.51,235.54,186.66,48.88,20.75,Sureste,Juárez,Catálogo,Estudiante,Tarjeta Débito,False,19.0,4.4,2.6,4.1,4,27,3,16.0,3,3,TXN000471
2023-05-16,2023,5,2,2,16,Salud y Belleza,Perfumes,99.95,7,20.58,79.38,555.64,209.89,345.75,62.23,Noreste,Torreón,Catálogo,Nuevo,Efectivo,False,18.0,5.0,9.8,4.6,13,6,2,11.9,3,3,TXN000472
2021-08-02,2021,8,3,1,2,Electrónicos,Auriculares,614.67,5,28.98,436.56,2182.81,2151.35,31.47,1.44,Sureste,San Luis Potosí,Marketplace,Estudiante,Efectivo,False,68.0,3.9,2.4,3.1,7,21,5,18.7,0,7,TXN000473
